,company,date,title,content
419,By Investing.com,"<span>Jul 16, 2012 05:49AM ET</span>","Grains - corn rallies to 13-month high, wheat hits 17-month top",
420,By Investing.com,"<span>Jul 16, 2012 04:58AM ET</span>",Copper slumps on global growth fears; China stimulus hopes support,
421,By Investing.com,"<span>Jul 16, 2012 03:38AM ET</span>","Crude oil declines as global growth fears weigh, Bernanke in focus",
422,By Investing.com,"<span>Jul 16, 2012 03:24AM ET</span>",Gold futures edge lower as markets look forward to Bernanke,
423,By Investing.com,"<span>Jul 15, 2012 08:34PM ET</span>",Gold falls as market looks past weak Chinese growth data,
424,By Investing.com,"<span>Jul 15, 2012 08:06PM ET</span>","Crude extends gains on Chinese growth figures, talk of Fed easing",
425,By Investing.com,"<span>Jul 15, 2012 09:53AM ET</span>",Natural gas futures - Weekly outlook: July 16 - 20,
426,By Investing.com,"<span>Jul 15, 2012 09:22AM ET</span>",Grain futures - Weekly outlook: July 16 - 20,
427,By Investing.com,"<span>Jul 15, 2012 06:58AM ET</span>",Crude oil futures - Weekly outlook: July 16 - 20,
428,By Investing.com,"<span>Jul 15, 2012 06:16AM ET</span>",Gold futures - Weekly outlook: July 16 - 20,
429,By Investing.com,"<span>Jul 13, 2012 01:31PM ET</span>",Gold rises as Chinese growth data sparks risk-on session,
430,By Investing.com,"<span>Jul 13, 2012 12:07PM ET</span>",Crude rises as Chinese growth figures meet expectations,
431,By Investing.com,"<span>Jul 13, 2012 10:26AM ET</span>",Gold surges on Chinese stimulus hopes,
432,By Investing.com,"<span>Jul 13, 2012 07:36AM ET</span>","Crude oil surges on Chinese stimulus hopes, Iran sanction enforcement",
433,By Investing.com,"<span>Jul 13, 2012 06:30AM ET</span>",Gold futures higher in European trade,
434,By Investing.com,"<span>Jul 13, 2012 05:00AM ET</span>",Natural gas futures higher during European trade,
435,By Investing.com,"<span>Jul 13, 2012 02:29AM ET</span>",Crude oil little changed amid China easing speculation,
436,By Investing.com,"<span>Jul 13, 2012 01:25AM ET</span>",Gold futures lower in Asian trade,
437,By Investing.com,"<span>Jul 12, 2012 11:00PM ET</span>",Crude oil futures higher in Asian trading hours,
438,By Investing.com,"<span>Jul 12, 2012 04:20PM ET</span>",Natural gas rebounds from lows on bargain basement buying,
439,By Investing.com,"<span>Jul 12, 2012 02:10PM ET</span>","Gold down, silver up on strong U.S. numbers",
440,By Investing.com,"<span>Jul 12, 2012 02:03PM ET</span>",Oil higher on bargain hunting demand,
441,By Investing.com,"<span>Jul 12, 2012 10:52AM ET</span>",Natural gas futures plunge after U.S. supply data,
442,By Investing.com,"<span>Jul 12, 2012 10:12AM ET</span>",Crude oil tumbles 1.5% on gloomy global growth outlook,
443,By Investing.com,"<span>Jul 12, 2012 09:12AM ET</span>",Gold sell-off deepens after strong U.S. jobless claims data,
444,By Investing.com,"<span>Jul 12, 2012 07:50AM ET</span>",Softs decline in risk-off trade; jitters over global economy weigh,
445,By Investing.com,"<span>Jul 12, 2012 06:08AM ET</span>",Grains recover from post-USDA losses; corn jumps,
446,By Investing.com,"<span>Jul 12, 2012 05:09AM ET</span>",Copper drops amid global growth fears; China GDP data eyed,
447,By Investing.com,"<span>Jul 12, 2012 03:45AM ET</span>","Crude oil drops after Fed minutes, China growth data awaited",
448,By Investing.com,"<span>Jul 12, 2012 03:29AM ET</span>",Gold futures under pressure amid reduced QE3 expectations,
449,By Investing.com,"<span>Jul 11, 2012 08:31PM ET</span>",Gold dips as Federal Reserve wipes out hopes of easing measures,
450,By Investing.com,"<span>Jul 11, 2012 08:01PM ET</span>",Crude rises on unexpected drop in U.S inventories,
451,By Investing.com,"<span>Jul 11, 2012 03:56PM ET</span>","Natural gas rockets higher on warm weather, inventory hopes",
452,By Investing.com,"<span>Jul 11, 2012 03:23PM ET</span>",Gold drops as FOMC minutes dash easing hopes,
453,By Investing.com,"<span>Jul 11, 2012 01:29PM ET</span>",Crude oil surges on inventory report,
454,By Investing.com,"<span>Jul 11, 2012 10:43AM ET</span>","Crude oil holds gains after U.S. supply data, FOMC minutes eyed",
455,By Investing.com,"<span>Jul 11, 2012 10:19AM ET</span>","Natural gas futures rebound with weather, supply data in focus",
456,By Investing.com,"<span>Jul 11, 2012 09:58AM ET</span>",Gold little changed as investors await Fed minutes,
457,By Investing.com,"<span>Jul 11, 2012 09:15AM ET</span>","Crude oil gains 1.5% ahead of U.S. inventory data, Fed minutes",
458,By Investing.com,"<span>Jul 11, 2012 07:51AM ET</span>","Softs - sugar hovers near 3-month high on Brazil, India crop woes",
459,By Investing.com,"<span>Jul 11, 2012 05:29AM ET</span>",Grains mixed ahead of USDA supply report,
460,By Investing.com,"<span>Jul 11, 2012 05:05AM ET</span>",Copper edges higher but gloomy global outlook weighs,
461,By Investing.com,"<span>Jul 11, 2012 03:59AM ET</span>",Crude oil rebounds ahead of U.S. supply data,
462,By Investing.com,"<span>Jul 11, 2012 03:25AM ET</span>",Gold inches lower ahead of FOMC minutes,
463,By Investing.com,"<span>Jul 10, 2012 08:23PM ET</span>","Gold drops amid ongoing European concerns, China trade data",
464,By Investing.com,"<span>Jul 10, 2012 07:46PM ET</span>",Crude rebounds as bottom fishers look beyond Norway strike's end,
465,By Investing.com,"<span>Jul 10, 2012 04:01PM ET</span>",Profit takers hit natural gas price plunges nearly 5%,
466,By Investing.com,"<span>Jul 10, 2012 01:52PM ET</span>","Oil continues downtrend on China, Norway trepidation",
467,By Investing.com,"<span>Jul 10, 2012 01:45PM ET</span>","Gold falls, silver plunges on continuing euro zone worries",
468,By Investing.com,"<span>Jul 10, 2012 10:39AM ET</span>",Natural gas futures drop 2% in early trade,
469,By Investing.com,"<span>Jul 10, 2012 09:58AM ET</span>",Gold turns higher as hopes for further stimulus supports,
470,By Investing.com,"<span>Jul 10, 2012 09:13AM ET</span>","Oil down on China fears, Norway work stoppage ends",
471,By Investing.com,"<span>Jul 10, 2012 08:02AM ET</span>","Softs - sugar hits 11-week high on Brazil, India crop fears",
472,By Investing.com,"<span>Jul 10, 2012 06:02AM ET</span>",Grains ease on profit taking; U.S. drought fears support,
473,By Investing.com,"<span>Jul 10, 2012 05:13AM ET</span>",Copper trades near 2-week low on China slowdown fears,
474,By Investing.com,"<span>Jul 10, 2012 03:55AM ET</span>",Oil sells off on China slowdown fears; Norway strike averted,
475,By Investing.com,"<span>Jul 10, 2012 03:23AM ET</span>",Gold edges lower as global growth fears boost U.S. dollar,
476,By Investing.com,"<span>Jul 09, 2012 09:03PM ET</span>",Gold dips as market awaits guidance from eurozone summit,
477,By Investing.com,"<span>Jul 09, 2012 08:24PM ET</span>",Crude drops as Norwegian oilworkers strike comes to an end,
478,By Investing.com,"<span>Jul 09, 2012 04:09PM ET</span>","Natural gas surges on warm weather, bargain hunting",
479,By Investing.com,"<span>Jul 09, 2012 03:17PM ET</span>",Norway strike pushes crude oil higher on session,
480,By Investing.com,"<span>Jul 09, 2012 01:05PM ET</span>",Gold pushes higher on safe haven appeal,
481,By Investing.com,"<span>Jul 09, 2012 10:41AM ET</span>",Natural gas futures rally after Friday’s sell-off,
482,By Investing.com,"<span>Jul 09, 2012 10:08AM ET</span>","Gold futures rise with Spain yields, EU meeting in focus",
483,By Investing.com,"<span>Jul 09, 2012 09:24AM ET</span>",Oil little changed as global growth fears counter Norway strike,
484,By Investing.com,"<span>Jul 09, 2012 07:49AM ET</span>","Softs - sugar gains on Brazil, India crop woes; coffee edges lower",
485,By Investing.com,"<span>Jul 09, 2012 05:52AM ET</span>",Grains resume rally on U.S. drought fears; soy hits record high,
486,By Investing.com,"<span>Jul 09, 2012 05:10AM ET</span>",Copper steady near 1-week low on global growth concerns,
487,By Investing.com,"<span>Jul 09, 2012 03:54AM ET</span>","Crude oil rebounds ahead of EU meeting, Norway strike supports",
488,By Investing.com,"<span>Jul 09, 2012 03:29AM ET</span>",Gold edges higher ahead of EU meeting,
489,By Investing.com,"<span>Jul 08, 2012 09:18PM ET</span>",Gold posts gains as talk of fresh Federal Reserve easing brews,
490,By Investing.com,"<span>Jul 08, 2012 08:22PM ET</span>",Crude extends losses on fears of cooling global growth,
491,By Investing.com,"<span>Jul 08, 2012 10:23AM ET</span>",Natural gas futures - Weekly outlook: July 9 - 13,
492,By Investing.com,"<span>Jul 08, 2012 09:02AM ET</span>",Grain futures - Weekly outlook: July 9 - 13,
493,By Investing.com,"<span>Jul 08, 2012 06:53AM ET</span>",Crude oil futures - Weekly outlook: July 9 - 13,
494,By Investing.com,"<span>Jul 08, 2012 06:18AM ET</span>",Gold futures - Weekly outlook: July 9 - 13,
495,By Investing.com,"<span>Jul 06, 2012 01:51PM ET</span>",Gold continues declining as dollar gains on weak U.S. jobs report,
496,By Investing.com,"<span>Jul 06, 2012 01:29PM ET</span>",Crude continues slide on weak U.S. employment data,
497,By Investing.com,"<span>Jul 06, 2012 11:41AM ET</span>",Gold falls as dollar gains on weak U.S. jobs report,
498,By Investing.com,"<span>Jul 06, 2012 11:14AM ET</span>",Crude drops on poor U.S. unemployment data,
499,By Investing.com,"<span>Jul 06, 2012 03:41AM ET</span>",Crude oil tumbles on global growth worries,
500,By Investing.com,"<span>Jul 06, 2012 01:25AM ET</span>",Gold futures higher in Asian trade,
501,By Investing.com,"<span>Jul 05, 2012 11:00PM ET</span>",Crude oil futures lower in Asian trading hours,
502,By Investing.com,"<span>Jul 05, 2012 03:41PM ET</span>",Natural gas sharply higher on inventory anticipation,
503,By Investing.com,"<span>Jul 05, 2012 03:07PM ET</span>",Crude oil sells off after supply decrease spike,
504,By Investing.com,"<span>Jul 05, 2012 12:22PM ET</span>","Gold down on strong greenback, negative euro zone sentiment",
505,By Investing.com,"<span>Jul 05, 2012 11:16AM ET</span>",Crude oil turns modestly higher after U.S. supply data,
506,By Investing.com,"<span>Jul 05, 2012 10:34AM ET</span>",Natural gas futures fluctuate with supply data in focus,
507,By Investing.com,"<span>Jul 05, 2012 09:27AM ET</span>","Gold drops 1% in wake of ECB, Draghi comments",
508,By Investing.com,"<span>Jul 05, 2012 07:38AM ET</span>","Oil rallies on Norway supply fears, China rate cut; ECB eyed",
509,By Investing.com,"<span>Jul 05, 2012 05:13AM ET</span>","Copper remains lower after Spain bond sale, ECB eyed",
510,By Investing.com,"<span>Jul 05, 2012 03:43AM ET</span>","Crude oil edges lower ahead of ECB, U.S. supply data",
511,By Investing.com,"<span>Jul 05, 2012 03:24AM ET</span>","Gold rangebound ahead of ECB, BoE rate decisions",
512,By Investing.com,"<span>Jul 04, 2012 08:58PM ET</span>",Gold dips but holds steady on hope of central bank action,
513,By Investing.com,"<span>Jul 04, 2012 08:26PM ET</span>","Crude drops amid profit-taking, fear of cooling economy",
514,By Investing.com,"<span>Jul 04, 2012 02:27PM ET</span>",Natural gas up in slow trade on hot weather,
515,By Investing.com,"<span>Jul 04, 2012 01:52PM ET</span>",Gold down in light trade on monetary policy anticipation,
516,By Investing.com,"<span>Jul 04, 2012 12:36PM ET</span>",Crude oil eases lower in holiday thinned trade,
517,By Investing.com,"<span>Jul 04, 2012 10:43AM ET</span>",Natural gas futures rise to one-week high in holiday trade,
518,By Investing.com,"<span>Jul 04, 2012 10:07AM ET</span>",Gold hovers near 2-week high amid stimulus hopes,
519,By Investing.com,"<span>Jul 04, 2012 09:13AM ET</span>","Crude oil dips in subdued trade with Iran, stimulus hopes in focus",
520,By Investing.com,"<span>Jul 04, 2012 05:27AM ET</span>",Copper hovers near 6-week high as monetary easing bets support,
521,By Investing.com,"<span>Jul 04, 2012 03:46AM ET</span>",Crude oil eases off 5-week high; Iran tensions support,
522,By Investing.com,"<span>Jul 04, 2012 03:27AM ET</span>",Gold supported near 2-week high on global easing expectations,
523,By Investing.com,"<span>Jul 03, 2012 08:58PM ET</span>",Crude erases gains stemming from rekindling Iranian tensions,
524,By Investing.com,"<span>Jul 03, 2012 08:15PM ET</span>",Gold erases gains stemming from talk of Fed stimulus,
525,By Investing.com,"<span>Jul 03, 2012 03:18PM ET</span>",Hot weather trend pushes natural gas higher,
526,By Investing.com,"<span>Jul 03, 2012 02:51PM ET</span>",Gold jumps on easing speculation,
527,By Investing.com,"<span>Jul 03, 2012 01:31PM ET</span>",Iranian tensions send crude oil skyrocketing over 4.5%,
528,By Investing.com,"<span>Jul 03, 2012 10:41AM ET</span>",Natural gas futures climb on warm weather forecasts,
529,By Investing.com,"<span>Jul 03, 2012 10:08AM ET</span>",Gold rallies to 2-week high with global central banks in focus,
530,By Investing.com,"<span>Jul 03, 2012 09:14AM ET</span>","Crude oil surges 3%, Brent tops USD100 as Iran tensions grow",
531,By Investing.com,"<span>Jul 03, 2012 07:50AM ET</span>","Softs - coffee hits 6-week high, sugar at 2-week top on Brazil fears",
532,By Investing.com,"<span>Jul 03, 2012 05:57AM ET</span>",Grains rally to multi-month highs on U.S. crop concerns,
533,By Investing.com,"<span>Jul 03, 2012 05:11AM ET</span>",Copper jumps to 6-week high on monetary easing bets,
534,By Investing.com,"<span>Jul 03, 2012 03:46AM ET</span>","Crude oil gains on stimulus hopes, Iran sanctions",
535,By Investing.com,"<span>Jul 03, 2012 03:24AM ET</span>","Gold firms above USD1,600 on global easing hopes",
536,By Investing.com,"<span>Jul 02, 2012 08:32PM ET</span>",Gold dips as dollar inches up on poor U.S. manufacturing data,
537,By Investing.com,"<span>Jul 02, 2012 08:02PM ET</span>",Crude retreats on weak U.S. manufacturing data,
538,By Investing.com,"<span>Jul 02, 2012 03:33PM ET</span>",Natural gas higher on warm weather demand forecasts,
539,By Investing.com,"<span>Jul 02, 2012 03:22PM ET</span>",Crude oil moves lower on global slowdown worries,
540,By Investing.com,"<span>Jul 02, 2012 12:22PM ET</span>","Gold down on strong greenback, debt fears",
541,By Investing.com,"<span>Jul 02, 2012 10:41AM ET</span>",Natural gas futures trim losses as heat supports,
542,By Investing.com,"<span>Jul 02, 2012 10:09AM ET</span>",Gold off the lows after U.S. ISM contracts,
543,By Investing.com,"<span>Jul 02, 2012 09:15AM ET</span>","Crude oil retreats as global growth woes, EU uncertainty weigh",
544,By Investing.com,"<span>Jul 02, 2012 07:59AM ET</span>","Softs - coffee hits 5-week high, sugar gains on Brazil crop delays",
545,By Investing.com,"<span>Jul 02, 2012 05:59AM ET</span>",Grains extend rally on U.S. weather concerns; corn hits 9-month top,
546,By Investing.com,"<span>Jul 02, 2012 05:14AM ET</span>","Copper declines on China growth fears, EU uncertainty",
547,By Investing.com,"<span>Jul 02, 2012 03:45AM ET</span>","Crude oil falls on concerns over China slowdown, EU uncertainty",
548,By Investing.com,"<span>Jul 02, 2012 03:27AM ET</span>","Gold, silver decline as EU-inspired rally ebbs",
549,By Investing.com,"<span>Jul 01, 2012 09:31PM ET</span>",Gold dips as E.U. summit euphoria loses luster,
550,By Investing.com,"<span>Jul 01, 2012 08:56PM ET</span>",Crude retreats amid profit taking after soaring on E.U. summit,
551,By Investing.com,"<span>Jul 01, 2012 10:21AM ET</span>",Natural gas futures - Weekly outlook: July 2 - 6,
552,By Investing.com,"<span>Jul 01, 2012 09:48AM ET</span>",Grain futures - Weekly outlook: July 2 - 6,
553,By Investing.com,"<span>Jul 01, 2012 06:33AM ET</span>",Crude oil futures - Weekly outlook: July 2 - 6,
554,By Investing.com,"<span>Jul 01, 2012 06:04AM ET</span>",Gold futures - Weekly outlook: July 2 - 6,
555,By Investing.com,"<span>Jun 29, 2012 01:46PM ET</span>",Gold soars as dollar loses on E.U. summit euphoria,
556,By Investing.com,"<span>Jun 29, 2012 01:01PM ET</span>","Crude skyrockets on E.U. summit policies, supply concerns",
557,By Investing.com,"<span>Jun 29, 2012 11:03AM ET</span>","Commodity optimism, bargain hunting lifts natural gas",
558,By Investing.com,"<span>Jun 29, 2012 08:00AM ET</span>",Gold jumps higher on European summit optimism,
559,By Investing.com,"<span>Jun 29, 2012 07:30AM ET</span>","Crude oil surges on summit, supply concerns",
560,By Investing.com,"<span>Jun 29, 2012 06:28AM ET</span>","Crude oil climbs on euro zone optimism, weak greenback",
561,By Investing.com,"<span>Jun 29, 2012 01:25AM ET</span>",Gold futures higher in Asian trade,
562,By Investing.com,"<span>Jun 28, 2012 11:00PM ET</span>",Crude oil futures higher in Asian trading hours,
563,By Investing.com,"<span>Jun 28, 2012 03:03PM ET</span>",Natural gas plunges on energy report,
564,By Investing.com,"<span>Jun 28, 2012 02:50PM ET</span>","Gold down, silver plunges on strong greenback, euro fears",
565,By Investing.com,"<span>Jun 28, 2012 12:24PM ET</span>","Crude oil down on weak euro zone sentiment, strong greenback",
566,By Investing.com,"<span>Jun 28, 2012 10:38AM ET</span>",Natural gas futures plummet after U.S. supply data,
567,By Investing.com,"<span>Jun 28, 2012 10:06AM ET</span>",Crude oil drops below USD80 on fading EU summit hopes,
568,By Investing.com,"<span>Jun 28, 2012 09:16AM ET</span>","Gold futures hit session low after U.S. data, EU summit eyed",
569,By Investing.com,"<span>Jun 28, 2012 08:23AM ET</span>",Softs - sugar rallies for 2nd day on Brazil rainfall; coffee declines,
570,By Investing.com,"<span>Jun 28, 2012 06:13AM ET</span>","Grains - corn rally continues on U.S. crop concerns; wheat, soy steady",
571,By Investing.com,"<span>Jun 28, 2012 05:29AM ET</span>","Copper holds losses after Italian bond auction, EU summit eyed",
572,By Investing.com,"<span>Jun 28, 2012 03:41AM ET</span>",Crude oil steady above USD80 ahead of EU summit,
573,By Investing.com,"<span>Jun 28, 2012 03:26AM ET</span>",Gold inches lower in cautious trade ahead of EU summit,
574,By Investing.com,"<span>Jun 27, 2012 09:44PM ET</span>",Gold trades flat as market awaits E.U. summit news,
575,By Investing.com,"<span>Jun 27, 2012 08:21PM ET</span>",Crude rises as housing numbers point to U.S. recovery,
576,By Investing.com,"<span>Jun 27, 2012 04:05PM ET</span>",Profit takers hit natural gas after five week high,
577,By Investing.com,"<span>Jun 27, 2012 02:00PM ET</span>",Crude up on supply report,
578,By Investing.com,"<span>Jun 27, 2012 12:16PM ET</span>",Gold eases higher on strong U.S. data despite solid greenback,
579,By Investing.com,"<span>Jun 27, 2012 10:45AM ET</span>",Crude oil off the highs after U.S. supply data,
580,By Investing.com,"<span>Jun 27, 2012 10:19AM ET</span>",Natural gas futures surge to 5-month high on extreme heat,
581,By Investing.com,"<span>Jun 27, 2012 09:14AM ET</span>","Gold hits session low after durable goods data, EU summit eyed",
582,By Investing.com,"<span>Jun 27, 2012 08:06AM ET</span>",Softs - sugar gains on Brazil rainfall; coffee dips,
583,By Investing.com,"<span>Jun 27, 2012 05:55AM ET</span>","Grains - corn, soy rally on U.S. weather; wheat falls from 9-month top",
584,By Investing.com,"<span>Jun 27, 2012 05:22AM ET</span>","Copper remains lower after Italian bond auction, EU summit eyed",
585,By Investing.com,"<span>Jun 27, 2012 03:41AM ET</span>","Crude oil holds below USD80 ahead of U.S. supply data, EU summit",
586,By Investing.com,"<span>Jun 27, 2012 03:27AM ET</span>",Gold inches lower in cautious trade ahead of EU summit,
587,By Investing.com,"<span>Jun 26, 2012 08:20PM ET</span>",Crude steady on surprising performance in U.S. housing prices,
588,By Investing.com,"<span>Jun 26, 2012 07:46PM ET</span>",Gold dips as dollar rises on E.U. summit concerns,
589,By Investing.com,"<span>Jun 26, 2012 02:07PM ET</span>",Natural gas higher despite diminished storm fears,
590,By Investing.com,"<span>Jun 26, 2012 01:41PM ET</span>","Gold falls on stronger greenback, euro zone woes",
591,By Investing.com,"<span>Jun 26, 2012 01:13PM ET</span>","Oil slips lower on summit worries, Spanish auction",
592,By Investing.com,"<span>Jun 26, 2012 10:47AM ET</span>",Natural gas futures turn lower as Debbie weakens,
593,By Investing.com,"<span>Jun 26, 2012 10:14AM ET</span>",Crude oil edges higher but gains limited on EU uncertainty,
594,By Investing.com,"<span>Jun 26, 2012 09:13AM ET</span>",Gold futures lower as euro zone debt woes boost USD,
595,By Investing.com,"<span>Jun 26, 2012 08:06AM ET</span>","Softs - sugar, coffee advance on Brazil crop woes; cotton lower",
596,By Investing.com,"<span>Jun 26, 2012 06:17AM ET</span>","Grains - corn climbs on U.S. crop woes; wheat, soybean edge lower",
597,By Investing.com,"<span>Jun 26, 2012 05:32AM ET</span>","Copper falls to session low after Spain, Italy bond sales",
598,By Investing.com,"<span>Jun 26, 2012 04:08AM ET</span>",Crude oil holds below USD80 on EU summit uncertainty,
599,By Investing.com,"<span>Jun 26, 2012 03:27AM ET</span>",Gold inches lower with euro zone debt woes in focus,
600,By Investing.com,"<span>Jun 26, 2012 12:45AM ET</span>",Gold futures lower in Asian trade,
601,By Investing.com,"<span>Jun 26, 2012 12:00AM ET</span>",Crude oil futures lower during the Asian session,
602,By Investing.com,"<span>Jun 25, 2012 03:54PM ET</span>",Storms push natural gas higher on session,
603,By Investing.com,"<span>Jun 25, 2012 03:25PM ET</span>",Crude oil off lows but remains down on summit anticipation,
604,By Investing.com,"<span>Jun 25, 2012 12:54PM ET</span>","Gold higher, silver surges on safe haven buying",
605,By Investing.com,"<span>Jun 25, 2012 10:41AM ET</span>",Natural gas futures rally to 4-week high on storm activity,
606,By Investing.com,"<span>Jun 25, 2012 10:10AM ET</span>",Gold mildly higher as investors focus on EU summit,
607,By Investing.com,"<span>Jun 25, 2012 09:17AM ET</span>",Crude oil’s losses deepen amid fading hopes for EU progress,
608,By Investing.com,"<span>Jun 25, 2012 07:55AM ET</span>","Softs - sugar gains on Brazil crop woes; coffee, cotton lower",
609,By Investing.com,"<span>Jun 25, 2012 05:50AM ET</span>",Grain futures rally on weather concerns; corn surges 4%,
610,By Investing.com,"<span>Jun 25, 2012 05:09AM ET</span>",Copper edges lower as global growth fears weigh; Spain in focus,
611,By Investing.com,"<span>Jun 25, 2012 03:48AM ET</span>",Crude oil below USD80 as global growth concerns linger,
612,By Investing.com,"<span>Jun 25, 2012 03:23AM ET</span>",Gold edges higher with EU summit in focus,
613,By Investing.com,"<span>Jun 24, 2012 10:32AM ET</span>",Natural gas futures - Weekly outlook: June 25 - 29,
614,By Investing.com,"<span>Jun 24, 2012 09:22AM ET</span>",Grain futures - Weekly outlook: June 25 - 29,
615,By Investing.com,"<span>Jun 24, 2012 07:02AM ET</span>",Crude oil futures - Weekly outlook: June 25 - 29,
616,By Investing.com,"<span>Jun 24, 2012 06:02AM ET</span>",Gold futures - Weekly outlook: June 25 - 29,
617,By Investing.com,"<span>Jun 22, 2012 10:26AM ET</span>",Crude oil bounces from low on downgrade relief,
618,By Investing.com,"<span>Jun 22, 2012 07:46AM ET</span>",Gold trades higher on global growth worries,
619,By Investing.com,"<span>Jun 22, 2012 06:30AM ET</span>",Gold futures higher in European trade,
620,By Investing.com,"<span>Jun 22, 2012 05:00AM ET</span>",Natural gas futures higher during European trade,
621,By Investing.com,"<span>Jun 22, 2012 01:25AM ET</span>",Gold futures lower in Asian trade,
622,By Investing.com,"<span>Jun 21, 2012 11:00PM ET</span>",Crude oil futures higher in Asian trading hours,
623,By Investing.com,"<span>Jun 21, 2012 03:49PM ET</span>",Natural gas spikes higher after supply report,
624,By Investing.com,"<span>Jun 21, 2012 03:42PM ET</span>","Oil slammed on weak U.S. numbers, global growth slowdown",
625,By Investing.com,"<span>Jun 21, 2012 12:57PM ET</span>","Oil slammed on weak worldwide economic data, Fed slowing forecast",
626,By Investing.com,"<span>Jun 21, 2012 10:38AM ET</span>",Natural gas futures jump 3% after supply data,
627,By Investing.com,"<span>Jun 21, 2012 10:17AM ET</span>","Crude oil extends losses after weak U.S. data, falls below USD80",
628,By Investing.com,"<span>Jun 21, 2012 09:15AM ET</span>","Gold, silver tumble to session lows after jobless claims data",
629,By Investing.com,"<span>Jun 21, 2012 07:52AM ET</span>",Softs under pressure as commodities sell off; cotton down 2%,
630,By Investing.com,"<span>Jun 21, 2012 06:09AM ET</span>",Grain futures fall on Fed disappointment; weather concerns support,
631,By Investing.com,"<span>Jun 21, 2012 05:21AM ET</span>",Copper drops to 1-week low on global growth fears,
632,By Investing.com,"<span>Jun 21, 2012 03:54AM ET</span>","Crude oil at 8-month low, Brent hits 18-month low on global fears",
633,By Investing.com,"<span>Jun 21, 2012 03:27AM ET</span>",Gold drops on Fed disappointment; Spain bond sale eyed,
634,By Investing.com,"<span>Jun 20, 2012 08:11PM ET</span>",Gold falls as Fed forgoes aggressive policy response,
635,By Investing.com,"<span>Jun 20, 2012 07:41PM ET</span>","Crude drops as inventories rise, Fed policy fails to surprise",
636,By Investing.com,"<span>Jun 20, 2012 04:05PM ET</span>",Natural gas lower ahead of supply report,
637,By Investing.com,"<span>Jun 20, 2012 04:01PM ET</span>",Gold falls as Fed ramps up Operation Twist and forecasts slower growth,
638,By Investing.com,"<span>Jun 20, 2012 01:26PM ET</span>","Oil down on supply report, Fed Operation Twist",
639,By Investing.com,"<span>Jun 20, 2012 10:40AM ET</span>",Crude oil holds losses after supply data; Fed decision awaited,
640,By Investing.com,"<span>Jun 20, 2012 10:11AM ET</span>",Natural gas futures trim gains with supply data in focus,
641,By Investing.com,"<span>Jun 20, 2012 09:13AM ET</span>",Gold down 1% as markets await Fed; Bernanke comments in focus,
642,By Investing.com,"<span>Jun 20, 2012 08:00AM ET</span>",Softs futures dip ahead of Fed; cotton mixed on short covering,
643,By Investing.com,"<span>Jun 20, 2012 06:08AM ET</span>",Grain futures consolidate after Tuesday’s rally; weather in focus,
644,By Investing.com,"<span>Jun 20, 2012 05:28AM ET</span>",Copper mildly lower before Fed policy decision,
645,By Investing.com,"<span>Jun 20, 2012 03:50AM ET</span>","Crude oil, Brent decline as markets await Fed, U.S. supply data",
646,By Investing.com,"<span>Jun 20, 2012 03:26AM ET</span>",Gold futures rangebound ahead of Fed decision,
647,By Investing.com,"<span>Jun 19, 2012 09:09PM ET</span>",Gold falls as market awaits outcome of Fed meeting,
648,By Investing.com,"<span>Jun 19, 2012 08:44PM ET</span>",Crude drops as Iranian nuclear tensions ease anew,
649,By Investing.com,"<span>Jun 19, 2012 04:08PM ET</span>",Profit taking hits natural gas after rally,
650,By Investing.com,"<span>Jun 19, 2012 02:03PM ET</span>",Oil up on monetary easing hopes,
651,By Investing.com,"<span>Jun 19, 2012 01:12PM ET</span>",Gold lower on Fed meeting speculation despite falling greenback,
652,By Investing.com,"<span>Jun 19, 2012 10:38AM ET</span>",Natural gas futures retreat from 3-week high in early trade,
653,By Investing.com,"<span>Jun 19, 2012 10:05AM ET</span>",Gold steadies ahead of Federal Reserve meeting,
654,By Investing.com,"<span>Jun 19, 2012 09:11AM ET</span>","Crude oil turns higher with Fed in focus, Brent off 17-month low",
655,By Investing.com,"<span>Jun 19, 2012 07:52AM ET</span>",Softs- cotton hits fresh 5-week high; coffee off 2-year low,
656,By Investing.com,"<span>Jun 19, 2012 06:08AM ET</span>",Grain futures rally on U.S. crop concerns; corn near 4-week high,
657,By Investing.com,"<span>Jun 19, 2012 05:32AM ET</span>","Copper remains lower after German ZEW survey, Spain bond sale",
658,By Investing.com,"<span>Jun 19, 2012 03:51AM ET</span>","Crude oil, Brent decline on Spain debt woes, Iran talks eyed",
659,By Investing.com,"<span>Jun 19, 2012 03:27AM ET</span>","Gold trades close to 2-week high with Spain yields, Fed in focus",
660,By Investing.com,"<span>Jun 18, 2012 08:26PM ET</span>",Gold trades steady as Spanish debt concerns mount,
661,By Investing.com,"<span>Jun 18, 2012 08:00PM ET</span>",Crude drops as Spanish debt concerns mount,
662,By Investing.com,"<span>Jun 18, 2012 04:25PM ET</span>",Natural gas spikes on weather,
663,By Investing.com,"<span>Jun 18, 2012 02:13PM ET</span>",Oil plunges on Spanish borrowing worries,
664,By Investing.com,"<span>Jun 18, 2012 01:26PM ET</span>",Gold falls on euro zone fears,
665,By Investing.com,"<span>Jun 18, 2012 10:41AM ET</span>",Natural gas futures rally 2% on warm weather forecasts,
